Home Team,Away Team,Score,Half Time Score,Match Excitement,Home Team Rating,Away Team Rating,Home Team Possession %,Away Team Possession %,Home Team Off Target Shots,Home Team On Target Shots,Home Team Total Shots,Home Team Blocked Shots,Home Team Corners,Home Team Throw Ins,Home Team Pass Success %,Home Team Aerials Won,Home Team Clearances,Home Team Fouls,Home Team Yellow Cards,Home Team Second Yellow Cards,Home Team Red Cards,Away Team Off Target Shots,Away Team On Target Shots,Away Team Total Shots,Away Team Blocked Shots,Away Team Corners,Away Team Throw Ins,Away Team Pass Success %,Away Team Aerials Won,Away Team Clearances,Away Team Fouls,Away Team Yellow Cards,Away Team Second Yellow Cards,Away Team Red Cards
REAL SOCIEDAD,VILLARREAL,0-1,0-0,3.7,5.9,6.5,64,36,9.0,0.0,16.0,7.0,7.0,27.0,85.0,19.0,8.0,8.0,2.0,0.0,0.0,4.0,3.0,7.0,0.0,4.0,14.0,66.0,19.0,20.0,19.0,4.0,0.0,0.0
VALENCIA,ATHLETIC,2-0,2-0,4.4,6.8,6.1,57,43,7.0,5.0,15.0,3.0,3.0,22.0,83.0,9.0,18.0,18.0,0.0,0.0,0.0,4.0,5.0,15.0,6.0,1.0,27.0,77.0,11.0,19.0,11.0,1.0,0.0,0.0
CELTA,OSASUNA,3-0,1-0,5.3,7.6,5.1,60,40,7.0,4.0,11.0,0.0,3.0,23.0,77.0,20.0,14.0,14.0,1.0,0.0,0.0,4.0,3.0,8.0,1.0,5.0,18.0,65.0,35.0,25.0,18.0,0.0,0.0,0.0
BARCELONA,LEGANÉS,2-1,1-0,6.2,6.9,6.1,71,29,4.0,6.0,13.0,3.0,4.0,17.0,89.0,16.0,18.0,8.0,1.0,0.0,0.0,3.0,6.0,11.0,2.0,4.0,14.0,72.0,7.0,26.0,18.0,3.0,0.0,0.0
MÁLAGA,LAS PALMAS,2-1,2-1,6.1,6.7,5.5,38,62,5.0,6.0,13.0,2.0,2.0,14.0,74.0,23.0,19.0,23.0,4.0,1.0,0.0,4.0,4.0,14.0,6.0,6.0,21.0,82.0,10.0,17.0,14.0,4.0,0.0,0.0
LAS PALMAS,REAL SOCIEDAD,0-1,0-0,3.6,6.3,6.2,61,39,6.0,7.0,18.0,5.0,6.0,22.0,85.0,13.0,9.0,14.0,2.0,0.0,0.0,4.0,2.0,9.0,3.0,1.0,13.0,77.0,11.0,23.0,19.0,2.0,0.0,0.0
ALAVÉS,VALENCIA,2-1,0-0,6.0,7.1,5.6,44,56,6.0,5.0,13.0,2.0,2.0,20.0,81.0,20.0,6.0,13.0,4.0,0.0,0.0,3.0,2.0,5.0,0.0,1.0,18.0,84.0,12.0,19.0,16.0,3.0,1.0,0.0
REAL BETIS,SEVILLA FC,1-2,1-0,5.6,5.6,6.8,44,56,8.0,4.0,14.0,2.0,4.0,29.0,69.0,17.0,20.0,19.0,3.0,0.0,0.0,7.0,4.0,13.0,2.0,4.0,34.0,76.0,29.0,34.0,17.0,3.0,0.0,0.0
LEGANÉS,DEPORTIVO,4-0,2-0,5.8,7.5,4.5,52,48,1.0,5.0,7.0,1.0,2.0,28.0,72.0,20.0,16.0,18.0,2.0,0.0,0.0,7.0,3.0,11.0,1.0,7.0,23.0,70.0,39.0,26.0,13.0,5.0,0.0,1.0
EIBAR,MÁLAGA,3-0,1-0,4.4,7.3,4.6,58,42,3.0,4.0,8.0,1.0,2.0,38.0,73.0,35.0,10.0,11.0,2.0,0.0,0.0,2.0,2.0,4.0,0.0,2.0,37.0,61.0,20.0,23.0,18.0,5.0,1.0,0.0
ESPANYOL,OSASUNA,3-0,1-0,5.8,8.1,4.6,68,32,6.0,6.0,19.0,7.0,10.0,13.0,88.0,16.0,7.0,11.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,10.0,70.0,19.0,33.0,10.0,4.0,0.0,1.0
ATLETICO MADRID,BARCELONA,1-2,0-0,6.4,5.8,6.7,37,63,5.0,4.0,13.0,4.0,6.0,15.0,67.0,21.0,25.0,28.0,4.0,0.0,0.0,4.0,6.0,15.0,5.0,5.0,22.0,79.0,16.0,26.0,14.0,2.0,0.0,0.0
ATHLETIC,GRANADA,3-1,2-1,5.6,7.0,4.9,55,45,4.0,7.0,14.0,3.0,0.0,29.0,73.0,25.0,27.0,14.0,1.0,0.0,0.0,4.0,2.0,7.0,1.0,3.0,34.0,66.0,32.0,15.0,16.0,5.0,0.0,0.0
GIJÓN,CELTA,1-1,0-0,6.4,6.5,5.7,36,64,7.0,6.0,20.0,7.0,7.0,15.0,74.0,17.0,28.0,9.0,2.0,0.0,1.0,5.0,6.0,16.0,5.0,5.0,15.0,83.0,16.0,32.0,17.0,4.0,0.0,0.0
VILLARREAL,REAL MADRID,2-3,0-0,8.7,5.2,7.1,50,50,5.0,4.0,11.0,2.0,5.0,14.0,84.0,13.0,22.0,15.0,4.0,0.0,0.0,11.0,6.0,25.0,8.0,5.0,8.0,87.0,30.0,14.0,6.0,2.0,0.0,0.0
REAL SOCIEDAD,EIBAR,2-2,1-1,8.1,6.0,5.5,56,44,5.0,7.0,14.0,2.0,3.0,20.0,80.0,16.0,22.0,12.0,4.0,1.0,0.0,4.0,4.0,12.0,4.0,5.0,17.0,72.0,6.0,14.0,20.0,5.0,1.0,0.0
VALENCIA,LEGANÉS,1-0,1-0,3.7,6.5,5.6,55,45,3.0,6.0,16.0,7.0,7.0,23.0,82.0,18.0,23.0,12.0,3.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,27.0,74.0,11.0,19.0,26.0,3.0,1.0,0.0
MÁLAGA,REAL BETIS,1-2,1-0,5.5,5.5,6.5,61,39,9.0,4.0,15.0,2.0,7.0,32.0,77.0,30.0,13.0,8.0,3.0,0.0,0.0,2.0,5.0,11.0,4.0,5.0,26.0,69.0,22.0,44.0,16.0,5.0,0.0,0.0
BARCELONA,GIJÓN,6-1,3-1,7.2,8.6,3.7,74,26,7.0,10.0,25.0,8.0,10.0,25.0,89.0,10.0,7.0,14.0,1.0,0.0,0.0,2.0,2.0,5.0,1.0,3.0,5.0,67.0,6.0,29.0,12.0,3.0,0.0,0.0
OSASUNA,VILLARREAL,1-4,0-2,6.4,4.7,7.9,45,55,7.0,3.0,17.0,7.0,8.0,29.0,72.0,16.0,11.0,10.0,3.0,0.0,0.0,5.0,6.0,12.0,1.0,2.0,17.0,78.0,15.0,44.0,13.0,3.0,0.0,0.0
REAL MADRID,LAS PALMAS,3-3,1-1,10.0,5.3,7.2,43,57,10.0,7.0,20.0,3.0,7.0,20.0,88.0,14.0,11.0,15.0,5.0,0.0,1.0,5.0,8.0,17.0,4.0,4.0,10.0,89.0,4.0,24.0,16.0,3.0,0.0,0.0
GRANADA,ALAVÉS,2-1,1-0,6.7,6.6,4.9,44,56,6.0,6.0,13.0,1.0,4.0,25.0,73.0,18.0,19.0,19.0,6.0,0.0,0.0,6.0,5.0,11.0,0.0,4.0,25.0,79.0,12.0,25.0,15.0,6.0,1.0,1.0
CELTA,ESPANYOL,2-2,2-2,6.7,6.0,6.3,51,49,3.0,4.0,8.0,1.0,1.0,19.0,82.0,12.0,25.0,16.0,3.0,1.0,0.0,2.0,2.0,8.0,4.0,2.0,16.0,79.0,21.0,20.0,8.0,2.0,0.0,0.0
DEPORTIVO,ATLETICO MADRID,1-1,1-0,4.7,6.4,6.3,45,55,6.0,2.0,12.0,4.0,7.0,21.0,78.0,14.0,23.0,14.0,3.0,0.0,0.0,3.0,4.0,11.0,4.0,2.0,28.0,81.0,20.0,28.0,10.0,1.0,0.0,0.0
SEVILLA FC,ATHLETIC,1-0,1-0,4.4,5.9,6.3,47,53,4.0,4.0,14.0,6.0,6.0,33.0,75.0,16.0,31.0,16.0,6.0,0.0,0.0,9.0,4.0,14.0,1.0,9.0,24.0,77.0,21.0,25.0,11.0,2.0,0.0,0.0
REAL BETIS,REAL SOCIEDAD,2-3,1-2,8.0,5.6,7.2,46,54,5.0,5.0,12.0,2.0,7.0,17.0,77.0,5.0,14.0,18.0,4.0,0.0,0.0,2.0,6.0,9.0,1.0,6.0,15.0,81.0,20.0,21.0,15.0,2.0,0.0,0.0
LEGANÉS,GRANADA,1-0,0-0,3.0,6.5,5.2,61,39,7.0,4.0,16.0,5.0,7.0,21.0,72.0,29.0,34.0,17.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,28.0,59.0,29.0,35.0,19.0,2.0,0.0,0.0
EIBAR,REAL MADRID,1-4,0-3,5.8,5.2,8.0,49,51,6.0,2.0,13.0,5.0,4.0,24.0,72.0,19.0,12.0,13.0,1.0,0.0,0.0,5.0,7.0,12.0,1.0,4.0,27.0,75.0,28.0,31.0,14.0,2.0,0.0,0.0
VILLARREAL,ESPANYOL,2-0,1-0,4.5,7.4,5.6,51,49,2.0,6.0,11.0,3.0,1.0,19.0,85.0,12.0,10.0,13.0,2.0,0.0,0.0,6.0,2.0,8.0,0.0,1.0,17.0,84.0,13.0,15.0,18.0,2.0,0.0,0.0
BARCELONA,CELTA,5-0,2-0,6.4,8.9,4.4,64,36,7.0,9.0,19.0,3.0,10.0,14.0,85.0,11.0,6.0,10.0,1.0,0.0,0.0,4.0,2.0,7.0,1.0,1.0,17.0,75.0,12.0,20.0,16.0,3.0,0.0,0.0
GIJÓN,DEPORTIVO,0-1,0-1,3.2,5.5,6.2,50,50,5.0,2.0,9.0,2.0,6.0,29.0,77.0,14.0,18.0,10.0,4.0,0.0,0.0,3.0,3.0,7.0,1.0,4.0,20.0,79.0,17.0,50.0,13.0,5.0,0.0,0.0
ATLETICO MADRID,VALENCIA,3-0,1-0,5.3,8.1,4.9,43,57,7.0,8.0,18.0,3.0,6.0,25.0,81.0,6.0,11.0,17.0,1.0,0.0,0.0,4.0,1.0,6.0,1.0,2.0,17.0,85.0,18.0,17.0,10.0,2.0,0.0,0.0
LAS PALMAS,OSASUNA,5-2,1-2,8.5,8.2,4.2,73,27,6.0,8.0,16.0,2.0,5.0,19.0,89.0,13.0,5.0,7.0,4.0,0.0,0.0,5.0,4.0,10.0,1.0,1.0,17.0,71.0,9.0,16.0,21.0,4.0,0.0,0.0
ATHLETIC,MÁLAGA,1-0,0-0,3.1,6.3,5.7,59,41,8.0,3.0,15.0,4.0,8.0,31.0,75.0,40.0,20.0,13.0,3.0,0.0,0.0,6.0,2.0,8.0,0.0,2.0,21.0,69.0,31.0,44.0,18.0,5.0,0.0,0.0
ALAVÉS,SEVILLA FC,1-1,0-1,4.3,6.5,6.3,45,55,9.0,4.0,18.0,5.0,2.0,25.0,77.0,13.0,23.0,12.0,2.0,0.0,0.0,7.0,1.0,8.0,0.0,2.0,28.0,80.0,11.0,25.0,16.0,5.0,0.0,0.0
ESPANYOL,LAS PALMAS,4-3,2-1,9.1,6.7,5.5,32,68,5.0,6.0,12.0,1.0,2.0,16.0,79.0,10.0,14.0,18.0,2.0,0.0,0.0,5.0,5.0,14.0,4.0,5.0,20.0,88.0,13.0,15.0,12.0,4.0,0.0,0.0
VALENCIA,GIJÓN,1-1,0-0,5.7,5.9,6.5,59,41,9.0,8.0,20.0,3.0,7.0,18.0,80.0,24.0,28.0,15.0,3.0,0.0,0.0,3.0,4.0,10.0,3.0,8.0,24.0,67.0,14.0,25.0,20.0,5.0,0.0,0.0
SEVILLA FC,LEGANÉS,1-1,1-1,4.1,6.0,6.5,63,37,5.0,4.0,12.0,3.0,4.0,19.0,78.0,18.0,27.0,20.0,2.0,0.0,0.0,7.0,4.0,12.0,1.0,1.0,18.0,67.0,27.0,23.0,20.0,3.0,0.0,0.0
MÁLAGA,ALAVÉS,1-2,0-1,6.3,6.3,5.5,58,42,6.0,9.0,15.0,0.0,5.0,32.0,79.0,22.0,14.0,17.0,2.0,0.0,0.0,2.0,2.0,4.0,0.0,3.0,21.0,70.0,24.0,31.0,13.0,2.0,1.0,0.0
GRANADA,ATLETICO MADRID,0-1,0-0,4.1,5.3,7.1,50,50,6.0,2.0,12.0,4.0,4.0,20.0,76.0,11.0,17.0,14.0,4.0,1.0,0.0,6.0,6.0,15.0,3.0,9.0,23.0,73.0,24.0,26.0,15.0,3.0,0.0,0.0
REAL SOCIEDAD,ATHLETIC,0-2,0-1,5.1,4.8,6.7,61,39,7.0,4.0,16.0,5.0,8.0,39.0,74.0,24.0,27.0,15.0,3.0,0.0,0.0,3.0,5.0,9.0,1.0,3.0,21.0,62.0,22.0,32.0,22.0,6.0,0.0,0.0
DEPORTIVO,BARCELONA,2-1,1-0,6.8,7.9,5.0,29,71,2.0,9.0,14.0,3.0,4.0,14.0,73.0,10.0,44.0,7.0,2.0,0.0,0.0,5.0,5.0,16.0,6.0,8.0,22.0,87.0,14.0,12.0,8.0,0.0,0.0,0.0
CELTA,VILLARREAL,0-1,0-1,3.2,5.6,7.0,60,40,5.0,1.0,12.0,6.0,3.0,16.0,87.0,24.0,14.0,8.0,4.0,0.0,0.0,2.0,4.0,8.0,2.0,3.0,25.0,80.0,21.0,25.0,11.0,5.0,0.0,0.0
REAL MADRID,REAL BETIS,2-1,1-1,5.8,6.9,5.7,70,30,9.0,4.0,14.0,1.0,8.0,23.0,85.0,17.0,15.0,8.0,1.0,0.0,0.0,4.0,4.0,9.0,1.0,4.0,16.0,70.0,14.0,32.0,21.0,1.0,1.0,0.0
OSASUNA,EIBAR,1-1,0-0,4.7,5.7,6.2,43,57,3.0,6.0,10.0,1.0,6.0,29.0,62.0,17.0,26.0,15.0,4.0,0.0,0.0,4.0,7.0,14.0,3.0,6.0,19.0,73.0,26.0,33.0,14.0,4.0,0.0,0.0
LAS PALMAS,VILLARREAL,1-0,1-0,4.7,7.8,4.6,62,38,5.0,10.0,19.0,4.0,8.0,13.0,90.0,6.0,22.0,14.0,3.0,0.0,0.0,3.0,3.0,8.0,2.0,5.0,15.0,81.0,12.0,21.0,14.0,2.0,0.0,1.0
EIBAR,ESPANYOL,1-1,1-0,3.7,6.5,6.0,59,41,8.0,4.0,17.0,5.0,6.0,35.0,74.0,35.0,13.0,12.0,2.0,0.0,0.0,3.0,1.0,4.0,0.0,2.0,24.0,53.0,22.0,31.0,13.0,4.0,0.0,0.0
ATHLETIC,REAL MADRID,1-2,0-1,5.6,6.0,6.8,52,48,3.0,5.0,12.0,4.0,5.0,26.0,80.0,17.0,10.0,17.0,1.0,0.0,0.0,3.0,4.0,9.0,2.0,5.0,17.0,80.0,13.0,34.0,13.0,4.0,0.0,0.0
ALAVÉS,REAL SOCIEDAD,1-0,1-0,4.0,6.8,5.7,42,58,3.0,5.0,10.0,2.0,5.0,19.0,77.0,25.0,34.0,14.0,3.0,0.0,0.0,3.0,2.0,11.0,6.0,8.0,26.0,83.0,13.0,16.0,13.0,4.0,1.0,0.0
REAL BETIS,OSASUNA,2-0,2-0,4.5,6.8,5.6,54,46,3.0,5.0,11.0,3.0,5.0,19.0,82.0,10.0,18.0,12.0,0.0,0.0,0.0,3.0,5.0,13.0,5.0,0.0,22.0,76.0,15.0,19.0,15.0,3.0,0.0,0.0
LEGANÉS,MÁLAGA,0-0,0-0,2.6,5.7,6.7,49,51,8.0,2.0,13.0,3.0,6.0,27.0,76.0,17.0,27.0,11.0,4.0,0.0,0.0,6.0,1.0,8.0,1.0,7.0,26.0,75.0,24.0,32.0,16.0,2.0,0.0,0.0
ATLETICO MADRID,SEVILLA FC,3-1,1-0,6.1,7.2,5.0,39,61,3.0,8.0,15.0,4.0,2.0,20.0,75.0,13.0,20.0,16.0,4.0,0.0,0.0,3.0,2.0,9.0,4.0,2.0,32.0,83.0,17.0,30.0,14.0,3.0,0.0,0.0
DEPORTIVO,CELTA,0-1,0-0,2.6,5.9,6.3,47,53,6.0,2.0,9.0,1.0,3.0,29.0,73.0,26.0,23.0,21.0,4.0,0.0,0.0,3.0,2.0,9.0,4.0,1.0,26.0,76.0,27.0,34.0,12.0,4.0,0.0,0.0
GIJÓN,GRANADA,3-1,0-0,7.1,7.7,4.6,43,57,3.0,11.0,15.0,1.0,6.0,26.0,69.0,12.0,32.0,11.0,2.0,0.0,0.0,4.0,5.0,12.0,3.0,3.0,27.0,79.0,21.0,21.0,14.0,3.0,0.0,0.0
BARCELONA,VALENCIA,4-2,2-2,9.8,7.7,4.7,72,28,10.0,12.0,28.0,6.0,6.0,30.0,88.0,11.0,8.0,4.0,3.0,0.0,0.0,1.0,5.0,6.0,0.0,3.0,17.0,66.0,4.0,31.0,12.0,4.0,0.0,1.0
ESPANYOL,REAL BETIS,2-1,0-0,5.9,6.1,5.7,49,51,1.0,5.0,8.0,2.0,4.0,19.0,74.0,19.0,18.0,16.0,2.0,0.0,0.0,4.0,3.0,10.0,3.0,4.0,30.0,72.0,22.0,15.0,14.0,1.0,0.0,0.0
VILLARREAL,EIBAR,2-3,1-0,8.7,5.6,6.3,61,39,5.0,7.0,15.0,3.0,11.0,37.0,75.0,13.0,10.0,9.0,4.0,0.0,0.0,6.0,4.0,14.0,4.0,5.0,21.0,65.0,18.0,28.0,10.0,3.0,0.0,0.0
OSASUNA,ATHLETIC,1-2,0-2,5.7,5.5,6.5,50,50,0.0,6.0,8.0,2.0,6.0,30.0,74.0,15.0,25.0,19.0,4.0,0.0,0.0,3.0,4.0,9.0,2.0,3.0,24.0,74.0,29.0,30.0,9.0,2.0,0.0,0.0
REAL SOCIEDAD,LEGANÉS,1-1,0-1,4.3,6.3,6.1,70,30,7.0,5.0,15.0,3.0,7.0,24.0,84.0,9.0,7.0,10.0,2.0,0.0,0.0,2.0,3.0,6.0,1.0,0.0,22.0,64.0,17.0,34.0,16.0,3.0,0.0,0.0
MÁLAGA,ATLETICO MADRID,0-2,0-1,4.6,5.9,6.6,63,37,11.0,5.0,21.0,5.0,6.0,26.0,82.0,19.0,12.0,9.0,2.0,0.0,0.0,1.0,6.0,7.0,0.0,0.0,22.0,69.0,25.0,23.0,11.0,2.0,0.0,0.0
SEVILLA FC,GIJÓN,0-0,0-0,2.9,6.0,6.4,70,30,6.0,6.0,18.0,6.0,9.0,30.0,84.0,16.0,13.0,17.0,3.0,0.0,0.0,3.0,2.0,8.0,3.0,5.0,18.0,63.0,18.0,54.0,13.0,4.0,0.0,0.0
REAL MADRID,ALAVÉS,3-0,1-0,6.2,7.6,5.0,63,37,9.0,6.0,18.0,3.0,3.0,23.0,86.0,15.0,21.0,12.0,0.0,0.0,0.0,8.0,3.0,12.0,1.0,3.0,21.0,72.0,21.0,20.0,16.0,2.0,0.0,0.0
VALENCIA,DEPORTIVO,3-0,2-0,6.4,7.2,5.1,46,54,3.0,8.0,14.0,3.0,3.0,18.0,84.0,16.0,28.0,17.0,3.0,0.0,0.0,6.0,5.0,13.0,2.0,6.0,22.0,86.0,13.0,17.0,13.0,1.0,0.0,0.0
GRANADA,BARCELONA,1-4,0-1,8.3,4.5,8.4,33,67,1.0,5.0,7.0,1.0,1.0,18.0,73.0,6.0,14.0,15.0,2.0,1.0,0.0,10.0,13.0,26.0,3.0,9.0,28.0,87.0,5.0,17.0,10.0,3.0,0.0,0.0
CELTA,LAS PALMAS,3-1,2-0,7.0,6.9,5.8,39,61,4.0,7.0,13.0,2.0,4.0,20.0,75.0,9.0,9.0,15.0,3.0,0.0,0.0,6.0,5.0,12.0,1.0,6.0,12.0,86.0,11.0,16.0,10.0,3.0,0.0,0.0
ATHLETIC,ESPANYOL,2-0,2-0,4.2,7.2,5.3,61,39,7.0,5.0,13.0,1.0,5.0,29.0,84.0,25.0,14.0,19.0,1.0,0.0,0.0,3.0,2.0,5.0,0.0,1.0,24.0,70.0,18.0,12.0,16.0,3.0,0.0,0.0
ATLETICO MADRID,REAL SOCIEDAD,1-0,1-0,4.2,7.5,5.4,39,61,9.0,8.0,20.0,3.0,6.0,27.0,76.0,13.0,22.0,18.0,0.0,0.0,0.0,6.0,1.0,10.0,3.0,4.0,18.0,85.0,8.0,15.0,13.0,4.0,0.0,0.0
REAL BETIS,VILLARREAL,0-1,0-0,3.9,5.8,6.7,52,48,9.0,3.0,16.0,4.0,5.0,35.0,79.0,25.0,14.0,12.0,2.0,0.0,0.0,3.0,2.0,6.0,1.0,2.0,20.0,79.0,8.0,22.0,15.0,2.0,0.0,0.0
BARCELONA,SEVILLA FC,3-0,3-0,5.7,7.4,5.0,56,44,5.0,7.0,15.0,3.0,4.0,21.0,86.0,7.0,12.0,16.0,4.0,0.0,0.0,4.0,3.0,7.0,0.0,4.0,14.0,81.0,2.0,9.0,13.0,2.0,1.0,0.0
DEPORTIVO,GRANADA,0-0,0-0,2.5,6.5,5.6,54,46,8.0,3.0,12.0,1.0,6.0,35.0,74.0,26.0,17.0,14.0,1.0,0.0,0.0,4.0,2.0,10.0,4.0,3.0,38.0,68.0,8.0,23.0,10.0,4.0,0.0,0.0
GIJÓN,MÁLAGA,0-1,0-1,3.4,5.9,6.7,51,49,4.0,5.0,14.0,5.0,7.0,29.0,77.0,20.0,19.0,12.0,2.0,0.0,0.0,6.0,3.0,11.0,2.0,1.0,20.0,75.0,22.0,32.0,18.0,5.0,0.0,0.0
ALAVÉS,OSASUNA,0-1,0-0,4.2,5.4,7.0,65,35,8.0,3.0,15.0,4.0,5.0,29.0,86.0,10.0,21.0,20.0,5.0,0.0,0.0,1.0,6.0,7.0,0.0,1.0,21.0,69.0,16.0,29.0,12.0,1.0,0.0,0.0
LEGANÉS,REAL MADRID,2-4,2-3,8.2,5.2,7.6,38,62,9.0,3.0,14.0,2.0,4.0,21.0,76.0,9.0,22.0,14.0,2.0,0.0,0.0,5.0,8.0,18.0,5.0,4.0,18.0,86.0,17.0,20.0,16.0,1.0,0.0,0.0
EIBAR,LAS PALMAS,3-1,2-0,5.7,6.6,5.0,46,54,2.0,6.0,11.0,3.0,9.0,20.0,72.0,22.0,8.0,14.0,2.0,0.0,0.0,1.0,6.0,9.0,2.0,2.0,15.0,77.0,13.0,18.0,12.0,5.0,0.0,0.0
VALENCIA,CELTA,3-2,1-1,8.8,6.8,5.3,47,53,4.0,10.0,15.0,1.0,6.0,26.0,76.0,16.0,14.0,16.0,1.0,0.0,0.0,8.0,3.0,12.0,1.0,2.0,18.0,77.0,23.0,16.0,9.0,1.0,0.0,0.0
VILLARREAL,ATHLETIC,3-1,1-1,6.7,6.5,5.5,48,52,3.0,5.0,10.0,2.0,4.0,8.0,80.0,13.0,34.0,16.0,6.0,0.0,1.0,4.0,5.0,11.0,2.0,5.0,22.0,78.0,21.0,13.0,16.0,3.0,0.0,0.0
ESPANYOL,ALAVÉS,1-0,0-0,3.2,6.4,5.6,47,53,5.0,6.0,15.0,4.0,5.0,28.0,75.0,15.0,24.0,11.0,3.0,0.0,0.0,7.0,0.0,9.0,2.0,3.0,17.0,78.0,24.0,25.0,12.0,3.0,0.0,0.0
